time_of_day,date,heart,step,time,time_count,day_of_week,week,date_time,user_id
19:45:00,2016-09-05,110,267,19:45:00,79,0,36,2016-09-05 19:45:00,a001
20:00:00,2016-09-05,119,411,20:00:00,80,0,36,2016-09-05 20:00:00,a001
20:15:00,2016-09-05,112,368,20:15:00,81,0,36,2016-09-05 20:15:00,a001
20:30:00,2016-09-05,104,236,20:30:00,82,0,36,2016-09-05 20:30:00,a001
20:45:00,2016-09-05,97,56,20:45:00,83,0,36,2016-09-05 20:45:00,a001
21:00:00,2016-09-05,90,62,21:00:00,84,0,36,2016-09-05 21:00:00,a001
21:15:00,2016-09-05,96,298,21:15:00,85,0,36,2016-09-05 21:15:00,a001
21:30:00,2016-09-05,104,1474,21:30:00,86,0,36,2016-09-05 21:30:00,a001
21:45:00,2016-09-05,112,288,21:45:00,87,0,36,2016-09-05 21:45:00,a001
22:00:00,2016-09-05,0,0,22:00:00,88,0,36,2016-09-05 22:00:00,a001
22:15:00,2016-09-05,0,0,22:15:00,89,0,36,2016-09-05 22:15:00,a001
22:30:00,2016-09-05,0,0,22:30:00,90,0,36,2016-09-05 22:30:00,a001
22:45:00,2016-09-05,0,0,22:45:00,91,0,36,2016-09-05 22:45:00,a001
23:00:00,2016-09-05,0,0,23:00:00,92,0,36,2016-09-05 23:00:00,a001
23:15:00,2016-09-05,0,0,23:15:00,93,0,36,2016-09-05 23:15:00,a001
23:30:00,2016-09-05,0,0,23:30:00,94,0,36,2016-09-05 23:30:00,a001
23:45:00,2016-09-05,0,0,23:45:00,95,0,36,2016-09-05 23:45:00,a001
00:00:00,2016-09-06,0,0,00:00:00,0,1,36,2016-09-06 00:00:00,a001
00:15:00,2016-09-06,0,0,00:15:00,1,1,36,2016-09-06 00:15:00,a001
00:30:00,2016-09-06,0,0,00:30:00,2,1,36,2016-09-06 00:30:00,a001
00:45:00,2016-09-06,0,0,00:45:00,3,1,36,2016-09-06 00:45:00,a001
01:00:00,2016-09-06,0,0,01:00:00,4,1,36,2016-09-06 01:00:00,a001
01:15:00,2016-09-06,0,0,01:15:00,5,1,36,2016-09-06 01:15:00,a001
01:30:00,2016-09-06,0,0,01:30:00,6,1,36,2016-09-06 01:30:00,a001
01:45:00,2016-09-06,0,0,01:45:00,7,1,36,2016-09-06 01:45:00,a001
02:00:00,2016-09-06,0,0,02:00:00,8,1,36,2016-09-06 02:00:00,a001
02:15:00,2016-09-06,0,0,02:15:00,9,1,36,2016-09-06 02:15:00,a001
02:30:00,2016-09-06,0,0,02:30:00,10,1,36,2016-09-06 02:30:00,a001
02:45:00,2016-09-06,0,0,02:45:00,11,1,36,2016-09-06 02:45:00,a001
03:00:00,2016-09-06,0,0,03:00:00,12,1,36,2016-09-06 03:00:00,a001
03:15:00,2016-09-06,0,0,03:15:00,13,1,36,2016-09-06 03:15:00,a001
03:30:00,2016-09-06,0,0,03:30:00,14,1,36,2016-09-06 03:30:00,a001
03:45:00,2016-09-06,0,0,03:45:00,15,1,36,2016-09-06 03:45:00,a001
04:00:00,2016-09-06,0,0,04:00:00,16,1,36,2016-09-06 04:00:00,a001
04:15:00,2016-09-06,0,0,04:15:00,17,1,36,2016-09-06 04:15:00,a001
04:30:00,2016-09-06,0,0,04:30:00,18,1,36,2016-09-06 04:30:00,a001
04:45:00,2016-09-06,0,0,04:45:00,19,1,36,2016-09-06 04:45:00,a001
05:00:00,2016-09-06,0,0,05:00:00,20,1,36,2016-09-06 05:00:00,a001
05:15:00,2016-09-06,0,0,05:15:00,21,1,36,2016-09-06 05:15:00,a001
05:30:00,2016-09-06,0,0,05:30:00,22,1,36,2016-09-06 05:30:00,a001
05:45:00,2016-09-06,0,0,05:45:00,23,1,36,2016-09-06 05:45:00,a001
06:00:00,2016-09-06,0,0,06:00:00,24,1,36,2016-09-06 06:00:00,a001
06:15:00,2016-09-06,0,0,06:15:00,25,1,36,2016-09-06 06:15:00,a001
06:30:00,2016-09-06,0,0,06:30:00,26,1,36,2016-09-06 06:30:00,a001
06:45:00,2016-09-06,0,0,06:45:00,27,1,36,2016-09-06 06:45:00,a001
07:00:00,2016-09-06,0,0,07:00:00,28,1,36,2016-09-06 07:00:00,a001
07:15:00,2016-09-06,0,0,07:15:00,29,1,36,2016-09-06 07:15:00,a001
07:30:00,2016-09-06,0,0,07:30:00,30,1,36,2016-09-06 07:30:00,a001
07:45:00,2016-09-06,0,0,07:45:00,31,1,36,2016-09-06 07:45:00,a001
08:00:00,2016-09-06,0,0,08:00:00,32,1,36,2016-09-06 08:00:00,a001
08:15:00,2016-09-06,0,0,08:15:00,33,1,36,2016-09-06 08:15:00,a001
08:30:00,2016-09-06,81,264,08:30:00,34,1,36,2016-09-06 08:30:00,a001
08:45:00,2016-09-06,86,463,08:45:00,35,1,36,2016-09-06 08:45:00,a001
09:00:00,2016-09-06,94,652,09:00:00,36,1,36,2016-09-06 09:00:00,a001
09:15:00,2016-09-06,76,0,09:15:00,37,1,36,2016-09-06 09:15:00,a001
09:30:00,2016-09-06,77,4,09:30:00,38,1,36,2016-09-06 09:30:00,a001
09:45:00,2016-09-06,82,82,09:45:00,39,1,36,2016-09-06 09:45:00,a001
10:00:00,2016-09-06,73,0,10:00:00,40,1,36,2016-09-06 10:00:00,a001
10:15:00,2016-09-06,75,11,10:15:00,41,1,36,2016-09-06 10:15:00,a001
10:30:00,2016-09-06,71,0,10:30:00,42,1,36,2016-09-06 10:30:00,a001
10:45:00,2016-09-06,69,0,10:45:00,43,1,36,2016-09-06 10:45:00,a001
11:00:00,2016-09-06,90,166,11:00:00,44,1,36,2016-09-06 11:00:00,a001
11:15:00,2016-09-06,98,610,11:15:00,45,1,36,2016-09-06 11:15:00,a001
11:30:00,2016-09-06,87,67,11:30:00,46,1,36,2016-09-06 11:30:00,a001
11:45:00,2016-09-06,99,508,11:45:00,47,1,36,2016-09-06 11:45:00,a001
12:00:00,2016-09-06,97,230,12:00:00,48,1,36,2016-09-06 12:00:00,a001
12:15:00,2016-09-06,82,0,12:15:00,49,1,36,2016-09-06 12:15:00,a001
12:30:00,2016-09-06,80,0,12:30:00,50,1,36,2016-09-06 12:30:00,a001
12:45:00,2016-09-06,79,0,12:45:00,51,1,36,2016-09-06 12:45:00,a001
13:00:00,2016-09-06,76,7,13:00:00,52,1,36,2016-09-06 13:00:00,a001
13:15:00,2016-09-06,82,244,13:15:00,53,1,36,2016-09-06 13:15:00,a001
13:30:00,2016-09-06,89,586,13:30:00,54,1,36,2016-09-06 13:30:00,a001
13:45:00,2016-09-06,94,355,13:45:00,55,1,36,2016-09-06 13:45:00,a001
14:00:00,2016-09-06,76,15,14:00:00,56,1,36,2016-09-06 14:00:00,a001
14:15:00,2016-09-06,70,11,14:15:00,57,1,36,2016-09-06 14:15:00,a001
14:30:00,2016-09-06,71,0,14:30:00,58,1,36,2016-09-06 14:30:00,a001
14:45:00,2016-09-06,70,0,14:45:00,59,1,36,2016-09-06 14:45:00,a001
15:00:00,2016-09-06,84,189,15:00:00,60,1,36,2016-09-06 15:00:00,a001
15:15:00,2016-09-06,65,12,15:15:00,61,1,36,2016-09-06 15:15:00,a001
15:30:00,2016-09-06,65,0,15:30:00,62,1,36,2016-09-06 15:30:00,a001
15:45:00,2016-09-06,64,0,15:45:00,63,1,36,2016-09-06 15:45:00,a001
16:00:00,2016-09-06,81,316,16:00:00,64,1,36,2016-09-06 16:00:00,a001
16:15:00,2016-09-06,66,0,16:15:00,65,1,36,2016-09-06 16:15:00,a001
16:30:00,2016-09-06,70,81,16:30:00,66,1,36,2016-09-06 16:30:00,a001
16:45:00,2016-09-06,65,0,16:45:00,67,1,36,2016-09-06 16:45:00,a001
17:00:00,2016-09-06,97,839,17:00:00,68,1,36,2016-09-06 17:00:00,a001
17:15:00,2016-09-06,77,41,17:15:00,69,1,36,2016-09-06 17:15:00,a001
17:30:00,2016-09-06,73,7,17:30:00,70,1,36,2016-09-06 17:30:00,a001
17:45:00,2016-09-06,69,0,17:45:00,71,1,36,2016-09-06 17:45:00,a001
18:00:00,2016-09-06,65,0,18:00:00,72,1,36,2016-09-06 18:00:00,a001
18:15:00,2016-09-06,68,0,18:15:00,73,1,36,2016-09-06 18:15:00,a001
18:30:00,2016-09-06,70,52,18:30:00,74,1,36,2016-09-06 18:30:00,a001
18:45:00,2016-09-06,76,127,18:45:00,75,1,36,2016-09-06 18:45:00,a001
19:00:00,2016-09-06,65,0,19:00:00,76,1,36,2016-09-06 19:00:00,a001
19:15:00,2016-09-06,65,0,19:15:00,77,1,36,2016-09-06 19:15:00,a001
19:30:00,2016-09-06,91,397,19:30:00,78,1,36,2016-09-06 19:30:00,a001
19:45:00,2016-09-06,81,233,19:45:00,79,1,36,2016-09-06 19:45:00,a001
20:00:00,2016-09-06,76,0,20:00:00,80,1,36,2016-09-06 20:00:00,a001
20:15:00,2016-09-06,78,14,20:15:00,81,1,36,2016-09-06 20:15:00,a001
20:30:00,2016-09-06,72,0,20:30:00,82,1,36,2016-09-06 20:30:00,a001
20:45:00,2016-09-06,82,140,20:45:00,83,1,36,2016-09-06 20:45:00,a001
21:00:00,2016-09-06,84,19,21:00:00,84,1,36,2016-09-06 21:00:00,a001
21:15:00,2016-09-06,70,0,21:15:00,85,1,36,2016-09-06 21:15:00,a001
21:30:00,2016-09-06,0,0,21:30:00,86,1,36,2016-09-06 21:30:00,a001
21:45:00,2016-09-06,82,43,21:45:00,87,1,36,2016-09-06 21:45:00,a001
22:00:00,2016-09-06,77,51,22:00:00,88,1,36,2016-09-06 22:00:00,a001
22:15:00,2016-09-06,69,0,22:15:00,89,1,36,2016-09-06 22:15:00,a001
22:30:00,2016-09-06,72,24,22:30:00,90,1,36,2016-09-06 22:30:00,a001
22:45:00,2016-09-06,73,13,22:45:00,91,1,36,2016-09-06 22:45:00,a001
23:00:00,2016-09-06,66,0,23:00:00,92,1,36,2016-09-06 23:00:00,a001
23:15:00,2016-09-06,65,0,23:15:00,93,1,36,2016-09-06 23:15:00,a001
23:30:00,2016-09-06,64,0,23:30:00,94,1,36,2016-09-06 23:30:00,a001
23:45:00,2016-09-06,63,7,23:45:00,95,1,36,2016-09-06 23:45:00,a001
00:00:00,2016-09-07,61,10,00:00:00,0,2,36,2016-09-07 00:00:00,a001
00:15:00,2016-09-07,89,290,00:15:00,1,2,36,2016-09-07 00:15:00,a001
00:30:00,2016-09-07,80,15,00:30:00,2,2,36,2016-09-07 00:30:00,a001
00:45:00,2016-09-07,67,97,00:45:00,3,2,36,2016-09-07 00:45:00,a001
01:00:00,2016-09-07,57,0,01:00:00,4,2,36,2016-09-07 01:00:00,a001
01:15:00,2016-09-07,54,0,01:15:00,5,2,36,2016-09-07 01:15:00,a001
01:30:00,2016-09-07,52,0,01:30:00,6,2,36,2016-09-07 01:30:00,a001
01:45:00,2016-09-07,52,0,01:45:00,7,2,36,2016-09-07 01:45:00,a001
02:00:00,2016-09-07,56,10,02:00:00,8,2,36,2016-09-07 02:00:00,a001
02:15:00,2016-09-07,58,0,02:15:00,9,2,36,2016-09-07 02:15:00,a001
02:30:00,2016-09-07,52,0,02:30:00,10,2,36,2016-09-07 02:30:00,a001
02:45:00,2016-09-07,50,0,02:45:00,11,2,36,2016-09-07 02:45:00,a001
03:00:00,2016-09-07,49,0,03:00:00,12,2,36,2016-09-07 03:00:00,a001
03:15:00,2016-09-07,53,9,03:15:00,13,2,36,2016-09-07 03:15:00,a001
03:30:00,2016-09-07,54,0,03:30:00,14,2,36,2016-09-07 03:30:00,a001
03:45:00,2016-09-07,56,0,03:45:00,15,2,36,2016-09-07 03:45:00,a001
04:00:00,2016-09-07,52,0,04:00:00,16,2,36,2016-09-07 04:00:00,a001
04:15:00,2016-09-07,52,4,04:15:00,17,2,36,2016-09-07 04:15:00,a001
04:30:00,2016-09-07,56,9,04:30:00,18,2,36,2016-09-07 04:30:00,a001
04:45:00,2016-09-07,52,0,04:45:00,19,2,36,2016-09-07 04:45:00,a001
05:00:00,2016-09-07,50,0,05:00:00,20,2,36,2016-09-07 05:00:00,a001
05:15:00,2016-09-07,52,0,05:15:00,21,2,36,2016-09-07 05:15:00,a001
05:30:00,2016-09-07,56,0,05:30:00,22,2,36,2016-09-07 05:30:00,a001
05:45:00,2016-09-07,57,0,05:45:00,23,2,36,2016-09-07 05:45:00,a001
06:00:00,2016-09-07,54,0,06:00:00,24,2,36,2016-09-07 06:00:00,a001
06:15:00,2016-09-07,48,0,06:15:00,25,2,36,2016-09-07 06:15:00,a001
06:30:00,2016-09-07,51,0,06:30:00,26,2,36,2016-09-07 06:30:00,a001
06:45:00,2016-09-07,51,0,06:45:00,27,2,36,2016-09-07 06:45:00,a001
07:00:00,2016-09-07,53,0,07:00:00,28,2,36,2016-09-07 07:00:00,a001
07:15:00,2016-09-07,56,0,07:15:00,29,2,36,2016-09-07 07:15:00,a001
07:30:00,2016-09-07,58,0,07:30:00,30,2,36,2016-09-07 07:30:00,a001
07:45:00,2016-09-07,56,0,07:45:00,31,2,36,2016-09-07 07:45:00,a001
08:00:00,2016-09-07,63,42,08:00:00,32,2,36,2016-09-07 08:00:00,a001
08:15:00,2016-09-07,80,339,08:15:00,33,2,36,2016-09-07 08:15:00,a001
08:30:00,2016-09-07,79,297,08:30:00,34,2,36,2016-09-07 08:30:00,a001
08:45:00,2016-09-07,67,7,08:45:00,35,2,36,2016-09-07 08:45:00,a001
09:00:00,2016-09-07,66,0,09:00:00,36,2,36,2016-09-07 09:00:00,a001
09:15:00,2016-09-07,81,151,09:15:00,37,2,36,2016-09-07 09:15:00,a001
09:30:00,2016-09-07,112,1379,09:30:00,38,2,36,2016-09-07 09:30:00,a001
09:45:00,2016-09-07,90,234,09:45:00,39,2,36,2016-09-07 09:45:00,a001
10:00:00,2016-09-07,88,139,10:00:00,40,2,36,2016-09-07 10:00:00,a001
10:15:00,2016-09-07,81,10,10:15:00,41,2,36,2016-09-07 10:15:00,a001
10:30:00,2016-09-07,74,20,10:30:00,42,2,36,2016-09-07 10:30:00,a001
10:45:00,2016-09-07,71,0,10:45:00,43,2,36,2016-09-07 10:45:00,a001
11:00:00,2016-09-07,73,15,11:00:00,44,2,36,2016-09-07 11:00:00,a001
11:15:00,2016-09-07,71,38,11:15:00,45,2,36,2016-09-07 11:15:00,a001
11:30:00,2016-09-07,99,1095,11:30:00,46,2,36,2016-09-07 11:30:00,a001
11:45:00,2016-09-07,70,8,11:45:00,47,2,36,2016-09-07 11:45:00,a001
12:00:00,2016-09-07,69,0,12:00:00,48,2,36,2016-09-07 12:00:00,a001
12:15:00,2016-09-07,70,137,12:15:00,49,2,36,2016-09-07 12:15:00,a001
12:30:00,2016-09-07,64,0,12:30:00,50,2,36,2016-09-07 12:30:00,a001
12:45:00,2016-09-07,67,30,12:45:00,51,2,36,2016-09-07 12:45:00,a001
13:00:00,2016-09-07,71,132,13:00:00,52,2,36,2016-09-07 13:00:00,a001
13:15:00,2016-09-07,76,343,13:15:00,53,2,36,2016-09-07 13:15:00,a001
13:30:00,2016-09-07,80,6,13:30:00,54,2,36,2016-09-07 13:30:00,a001
13:45:00,2016-09-07,93,584,13:45:00,55,2,36,2016-09-07 13:45:00,a001
14:00:00,2016-09-07,84,362,14:00:00,56,2,36,2016-09-07 14:00:00,a001
14:15:00,2016-09-07,75,15,14:15:00,57,2,36,2016-09-07 14:15:00,a001
14:30:00,2016-09-07,75,39,14:30:00,58,2,36,2016-09-07 14:30:00,a001
14:45:00,2016-09-07,74,0,14:45:00,59,2,36,2016-09-07 14:45:00,a001
15:00:00,2016-09-07,76,20,15:00:00,60,2,36,2016-09-07 15:00:00,a001
15:15:00,2016-09-07,73,12,15:15:00,61,2,36,2016-09-07 15:15:00,a001
15:30:00,2016-09-07,89,260,15:30:00,62,2,36,2016-09-07 15:30:00,a001
15:45:00,2016-09-07,79,198,15:45:00,63,2,36,2016-09-07 15:45:00,a001
16:00:00,2016-09-07,71,37,16:00:00,64,2,36,2016-09-07 16:00:00,a001
16:15:00,2016-09-07,69,7,16:15:00,65,2,36,2016-09-07 16:15:00,a001
16:30:00,2016-09-07,97,887,16:30:00,66,2,36,2016-09-07 16:30:00,a001
16:45:00,2016-09-07,94,657,16:45:00,67,2,36,2016-09-07 16:45:00,a001
17:00:00,2016-09-07,58,0,17:00:00,68,2,36,2016-09-07 17:00:00,a001
17:15:00,2016-09-07,57,0,17:15:00,69,2,36,2016-09-07 17:15:00,a001
17:30:00,2016-09-07,59,7,17:30:00,70,2,36,2016-09-07 17:30:00,a001
17:45:00,2016-09-07,54,0,17:45:00,71,2,36,2016-09-07 17:45:00,a001
18:00:00,2016-09-07,58,0,18:00:00,72,2,36,2016-09-07 18:00:00,a001
18:15:00,2016-09-07,81,222,18:15:00,73,2,36,2016-09-07 18:15:00,a001
18:30:00,2016-09-07,93,493,18:30:00,74,2,36,2016-09-07 18:30:00,a001
18:45:00,2016-09-07,94,503,18:45:00,75,2,36,2016-09-07 18:45:00,a001
19:00:00,2016-09-07,93,62,19:00:00,76,2,36,2016-09-07 19:00:00,a001
19:15:00,2016-09-07,85,0,19:15:00,77,2,36,2016-09-07 19:15:00,a001
19:30:00,2016-09-07,80,5,19:30:00,78,2,36,2016-09-07 19:30:00,a001
19:45:00,2016-09-07,75,0,19:45:00,79,2,36,2016-09-07 19:45:00,a001
20:00:00,2016-09-07,75,0,20:00:00,80,2,36,2016-09-07 20:00:00,a001
20:15:00,2016-09-07,78,0,20:15:00,81,2,36,2016-09-07 20:15:00,a001
20:30:00,2016-09-07,83,106,20:30:00,82,2,36,2016-09-07 20:30:00,a001
20:45:00,2016-09-07,87,115,20:45:00,83,2,36,2016-09-07 20:45:00,a001
21:00:00,2016-09-07,81,195,21:00:00,84,2,36,2016-09-07 21:00:00,a001
21:15:00,2016-09-07,74,113,21:15:00,85,2,36,2016-09-07 21:15:00,a001
21:30:00,2016-09-07,86,317,21:30:00,86,2,36,2016-09-07 21:30:00,a001
21:45:00,2016-09-07,68,0,21:45:00,87,2,36,2016-09-07 21:45:00,a001
22:00:00,2016-09-07,67,0,22:00:00,88,2,36,2016-09-07 22:00:00,a001
22:15:00,2016-09-07,75,331,22:15:00,89,2,36,2016-09-07 22:15:00,a001
22:30:00,2016-09-07,71,0,22:30:00,90,2,36,2016-09-07 22:30:00,a001
22:45:00,2016-09-07,70,0,22:45:00,91,2,36,2016-09-07 22:45:00,a001
23:00:00,2016-09-07,69,0,23:00:00,92,2,36,2016-09-07 23:00:00,a001
23:15:00,2016-09-07,67,0,23:15:00,93,2,36,2016-09-07 23:15:00,a001
23:30:00,2016-09-07,68,0,23:30:00,94,2,36,2016-09-07 23:30:00,a001
23:45:00,2016-09-07,0,0,23:45:00,95,2,36,2016-09-07 23:45:00,a001
00:00:00,2016-09-08,0,0,00:00:00,0,3,36,2016-09-08 00:00:00,a001
00:15:00,2016-09-08,78,8,00:15:00,1,3,36,2016-09-08 00:15:00,a001
00:30:00,2016-09-08,76,64,00:30:00,2,3,36,2016-09-08 00:30:00,a001
00:45:00,2016-09-08,68,8,00:45:00,3,3,36,2016-09-08 00:45:00,a001
01:00:00,2016-09-08,67,5,01:00:00,4,3,36,2016-09-08 01:00:00,a001
01:15:00,2016-09-08,62,0,01:15:00,5,3,36,2016-09-08 01:15:00,a001
01:30:00,2016-09-08,56,0,01:30:00,6,3,36,2016-09-08 01:30:00,a001
01:45:00,2016-09-08,55,0,01:45:00,7,3,36,2016-09-08 01:45:00,a001
02:00:00,2016-09-08,56,0,02:00:00,8,3,36,2016-09-08 02:00:00,a001
02:15:00,2016-09-08,55,0,02:15:00,9,3,36,2016-09-08 02:15:00,a001
02:30:00,2016-09-08,54,0,02:30:00,10,3,36,2016-09-08 02:30:00,a001
02:45:00,2016-09-08,54,0,02:45:00,11,3,36,2016-09-08 02:45:00,a001
03:00:00,2016-09-08,51,0,03:00:00,12,3,36,2016-09-08 03:00:00,a001
03:15:00,2016-09-08,49,0,03:15:00,13,3,36,2016-09-08 03:15:00,a001
03:30:00,2016-09-08,51,0,03:30:00,14,3,36,2016-09-08 03:30:00,a001
03:45:00,2016-09-08,55,0,03:45:00,15,3,36,2016-09-08 03:45:00,a001
04:00:00,2016-09-08,52,0,04:00:00,16,3,36,2016-09-08 04:00:00,a001
04:15:00,2016-09-08,51,0,04:15:00,17,3,36,2016-09-08 04:15:00,a001
04:30:00,2016-09-08,55,0,04:30:00,18,3,36,2016-09-08 04:30:00,a001
04:45:00,2016-09-08,58,0,04:45:00,19,3,36,2016-09-08 04:45:00,a001
05:00:00,2016-09-08,57,0,05:00:00,20,3,36,2016-09-08 05:00:00,a001
05:15:00,2016-09-08,54,0,05:15:00,21,3,36,2016-09-08 05:15:00,a001
05:30:00,2016-09-08,54,10,05:30:00,22,3,36,2016-09-08 05:30:00,a001
05:45:00,2016-09-08,51,0,05:45:00,23,3,36,2016-09-08 05:45:00,a001
06:00:00,2016-09-08,50,0,06:00:00,24,3,36,2016-09-08 06:00:00,a001
06:15:00,2016-09-08,54,10,06:15:00,25,3,36,2016-09-08 06:15:00,a001
06:30:00,2016-09-08,55,0,06:30:00,26,3,36,2016-09-08 06:30:00,a001
06:45:00,2016-09-08,56,0,06:45:00,27,3,36,2016-09-08 06:45:00,a001
07:00:00,2016-09-08,58,0,07:00:00,28,3,36,2016-09-08 07:00:00,a001
07:15:00,2016-09-08,55,0,07:15:00,29,3,36,2016-09-08 07:15:00,a001
07:30:00,2016-09-08,55,0,07:30:00,30,3,36,2016-09-08 07:30:00,a001
07:45:00,2016-09-08,55,0,07:45:00,31,3,36,2016-09-08 07:45:00,a001
08:00:00,2016-09-08,52,0,08:00:00,32,3,36,2016-09-08 08:00:00,a001
08:15:00,2016-09-08,54,0,08:15:00,33,3,36,2016-09-08 08:15:00,a001
08:30:00,2016-09-08,65,0,08:30:00,34,3,36,2016-09-08 08:30:00,a001
08:45:00,2016-09-08,64,0,08:45:00,35,3,36,2016-09-08 08:45:00,a001
09:00:00,2016-09-08,83,76,09:00:00,36,3,36,2016-09-08 09:00:00,a001
09:15:00,2016-09-08,89,343,09:15:00,37,3,36,2016-09-08 09:15:00,a001
09:30:00,2016-09-08,92,140,09:30:00,38,3,36,2016-09-08 09:30:00,a001
09:45:00,2016-09-08,81,8,09:45:00,39,3,36,2016-09-08 09:45:00,a001
10:00:00,2016-09-08,74,11,10:00:00,40,3,36,2016-09-08 10:00:00,a001
10:15:00,2016-09-08,74,0,10:15:00,41,3,36,2016-09-08 10:15:00,a001
10:30:00,2016-09-08,74,0,10:30:00,42,3,36,2016-09-08 10:30:00,a001
10:45:00,2016-09-08,70,0,10:45:00,43,3,36,2016-09-08 10:45:00,a001
11:00:00,2016-09-08,74,10,11:00:00,44,3,36,2016-09-08 11:00:00,a001
11:15:00,2016-09-08,90,233,11:15:00,45,3,36,2016-09-08 11:15:00,a001
11:30:00,2016-09-08,97,340,11:30:00,46,3,36,2016-09-08 11:30:00,a001
11:45:00,2016-09-08,93,0,11:45:00,47,3,36,2016-09-08 11:45:00,a001
12:00:00,2016-09-08,107,190,12:00:00,48,3,36,2016-09-08 12:00:00,a001
12:15:00,2016-09-08,95,75,12:15:00,49,3,36,2016-09-08 12:15:00,a001
12:30:00,2016-09-08,80,9,12:30:00,50,3,36,2016-09-08 12:30:00,a001
12:45:00,2016-09-08,86,164,12:45:00,51,3,36,2016-09-08 12:45:00,a001
13:00:00,2016-09-08,77,0,13:00:00,52,3,36,2016-09-08 13:00:00,a001
13:15:00,2016-09-08,87,42,13:15:00,53,3,36,2016-09-08 13:15:00,a001
13:30:00,2016-09-08,90,131,13:30:00,54,3,36,2016-09-08 13:30:00,a001
13:45:00,2016-09-08,103,877,13:45:00,55,3,36,2016-09-08 13:45:00,a001
14:00:00,2016-09-08,90,59,14:00:00,56,3,36,2016-09-08 14:00:00,a001
14:15:00,2016-09-08,79,0,14:15:00,57,3,36,2016-09-08 14:15:00,a001
14:30:00,2016-09-08,79,62,14:30:00,58,3,36,2016-09-08 14:30:00,a001
14:45:00,2016-09-08,91,370,14:45:00,59,3,36,2016-09-08 14:45:00,a001
15:00:00,2016-09-08,91,404,15:00:00,60,3,36,2016-09-08 15:00:00,a001
15:15:00,2016-09-08,105,852,15:15:00,61,3,36,2016-09-08 15:15:00,a001
15:30:00,2016-09-08,99,209,15:30:00,62,3,36,2016-09-08 15:30:00,a001
15:45:00,2016-09-08,107,1068,15:45:00,63,3,36,2016-09-08 15:45:00,a001
16:00:00,2016-09-08,90,286,16:00:00,64,3,36,2016-09-08 16:00:00,a001
16:15:00,2016-09-08,75,6,16:15:00,65,3,36,2016-09-08 16:15:00,a001
16:30:00,2016-09-08,76,0,16:30:00,66,3,36,2016-09-08 16:30:00,a001
16:45:00,2016-09-08,73,0,16:45:00,67,3,36,2016-09-08 16:45:00,a001
17:00:00,2016-09-08,73,0,17:00:00,68,3,36,2016-09-08 17:00:00,a001
17:15:00,2016-09-08,72,0,17:15:00,69,3,36,2016-09-08 17:15:00,a001
17:30:00,2016-09-08,73,0,17:30:00,70,3,36,2016-09-08 17:30:00,a001
17:45:00,2016-09-08,75,31,17:45:00,71,3,36,2016-09-08 17:45:00,a001
18:00:00,2016-09-08,107,512,18:00:00,72,3,36,2016-09-08 18:00:00,a001
18:15:00,2016-09-08,80,29,18:15:00,73,3,36,2016-09-08 18:15:00,a001
18:30:00,2016-09-08,87,0,18:30:00,74,3,36,2016-09-08 18:30:00,a001
18:45:00,2016-09-08,87,46,18:45:00,75,3,36,2016-09-08 18:45:00,a001
19:00:00,2016-09-08,71,0,19:00:00,76,3,36,2016-09-08 19:00:00,a001
19:15:00,2016-09-08,75,0,19:15:00,77,3,36,2016-09-08 19:15:00,a001
19:30:00,2016-09-08,76,0,19:30:00,78,3,36,2016-09-08 19:30:00,a001
19:45:00,2016-09-08,79,0,19:45:00,79,3,36,2016-09-08 19:45:00,a001
20:00:00,2016-09-08,81,0,20:00:00,80,3,36,2016-09-08 20:00:00,a001
20:15:00,2016-09-08,77,0,20:15:00,81,3,36,2016-09-08 20:15:00,a001
20:30:00,2016-09-08,83,0,20:30:00,82,3,36,2016-09-08 20:30:00,a001
20:45:00,2016-09-08,79,6,20:45:00,83,3,36,2016-09-08 20:45:00,a001
21:00:00,2016-09-08,78,0,21:00:00,84,3,36,2016-09-08 21:00:00,a001
21:15:00,2016-09-08,75,0,21:15:00,85,3,36,2016-09-08 21:15:00,a001
21:30:00,2016-09-08,75,78,21:30:00,86,3,36,2016-09-08 21:30:00,a001
21:45:00,2016-09-08,0,0,21:45:00,87,3,36,2016-09-08 21:45:00,a001
22:00:00,2016-09-08,0,0,22:00:00,88,3,36,2016-09-08 22:00:00,a001
22:15:00,2016-09-08,0,0,22:15:00,89,3,36,2016-09-08 22:15:00,a001
22:30:00,2016-09-08,0,0,22:30:00,90,3,36,2016-09-08 22:30:00,a001
22:45:00,2016-09-08,0,0,22:45:00,91,3,36,2016-09-08 22:45:00,a001
23:00:00,2016-09-08,71,0,23:00:00,92,3,36,2016-09-08 23:00:00,a001
23:15:00,2016-09-08,70,0,23:15:00,93,3,36,2016-09-08 23:15:00,a001
23:30:00,2016-09-08,64,0,23:30:00,94,3,36,2016-09-08 23:30:00,a001
23:45:00,2016-09-08,65,0,23:45:00,95,3,36,2016-09-08 23:45:00,a001
00:00:00,2016-09-09,69,0,00:00:00,0,4,36,2016-09-09 00:00:00,a001
00:15:00,2016-09-09,75,146,00:15:00,1,4,36,2016-09-09 00:15:00,a001
00:30:00,2016-09-09,66,9,00:30:00,2,4,36,2016-09-09 00:30:00,a001
00:45:00,2016-09-09,60,32,00:45:00,3,4,36,2016-09-09 00:45:00,a001
01:00:00,2016-09-09,58,0,01:00:00,4,4,36,2016-09-09 01:00:00,a001
